product_hs92_code,product_name_short,product_name,export_rca,density,distance,pci,cog,export_value,import_value,strategic_zone
1108,Starches,Starches; inulin,1.632584,0.22899999999999998,0.771,-0.782,0.0,123587120,96626712,Upgrade & Deepen
8532,Electrical capacitors,"Electrical capacitors, fixed, variable or adjustable (pre-set); parts thereof",1.620642,0.244,0.756,0.752,0.0,546853971,298873728,Upgrade & Deepen
4203,Leather apparel,"Articles of apparel and clothing accessories, of leather or of composition leather",1.619559,0.259,0.741,-0.467,0.0,137099789,16059519,Upgrade & Deepen
4106,Tanned skins of other animals,"Tanned or crust skins of other animals, without wool or hair on, whether or not split, but not further prepared",1.587566,0.248,0.752,-1.71,0.0,6267342,6565501,Upgrade & Deepen
1302,Vegetable saps and extracts,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products",1.584937,0.253,0.747,-1.274,0.0,159921587,86723354,Upgrade & Deepen
3812,Stabilizers for rubber or plastic,"Prepared rubber accelerators; compound plasticizers for rubber or plastics, not elsewhere specified or included; antioxidizing preparations and other compound stabilizers for rubber or plastics",1.580236,0.19899999999999995,0.801,1.204,0.0,90495671,168757885,Upgrade & Deepen
6112,"Activewear, knit","Track suits, ski-suits and swimwear, knitted or crocheted",1.572175,0.253,0.747,-0.958,0.0,105881607,4600842,Upgrade & Deepen
2517,Gravel,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or",1.556262,0.22699999999999998,0.773,-0.593,0.0,53841558,4404723,Upgrade & Deepen
2711,Petroleum gases,Petroleum gases and other gaseous hydrocarbons,1.54483,0.266,0.734,-1.702,-0.0,8442707061,2395589780,Upgrade & Deepen
4011,New pneumatic tires of rubber,"New pneumatic tires, of rubber",1.535751,0.22299999999999998,0.777,0.355,0.0,1758533633,887620200,Upgrade & Deepen
4706,Pulps of recovered paper fibers,Pulps of fibers derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,1.532384,0.274,0.726,-0.236,0.0,42018640,74100608,Upgrade & Deepen
3215,Ink,"Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid",1.529297,0.20099999999999996,0.799,0.672,0.0,192066979,115749436,Upgrade & Deepen
2619,Iron or steel slag,"Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel",1.524909,0.248,0.752,-0.922,0.0,10208108,32040767,Upgrade & Deepen
2401,Unmanufactured tobacco,Unmanufactured tobacco (whether or not threshed or similarly processed); tobacco refuse,1.523403,0.266,0.734,-1.553,-0.0,197801746,609402058,Upgrade & Deepen
7407,"Copper bars, rods and profiles","Copper bars, rods and profiles",1.514553,0.20299999999999996,0.797,0.562,0.0,111304875,51398451,Upgrade & Deepen
8478,Machinery for preparing tobacco,"Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; parts thereof",1.502116,0.21999999999999997,0.78,-0.09,0.0,24049403,159987534,Upgrade & Deepen
2922,Oxygen-function amino-compounds,Oxygen-function amino-compounds,1.485084,0.21599999999999997,0.784,0.697,0.0,277774241,258360404,Upgrade & Deepen
4105,Tanned sheepskins,"Tanned or crust skins of sheep or lambs, without wool on, whether or not split, but not further prepared",1.465629,0.262,0.738,-1.934,-0.0,12714179,13832344,Upgrade & Deepen
0305,Preserved fish,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",1.436629,0.264,0.736,-1.78,-0.0,97033446,6652694,Upgrade & Deepen
3904,Polymers of vinyl chloride,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms",1.431815,0.19199999999999995,0.808,0.984,0.0,355956547,123327434,Upgrade & Deepen
3102,Nitrogenous fertilizers,"Mineral or chemical fertilizers, nitrogenous",1.426171,0.257,0.743,-1.575,-0.0,547618159,221329025,Upgrade & Deepen
9404,Mattresses and bedding,"Mattress supports; articles of bedding and similar furnishing (for example,mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed orinternally fitted with any material or of cellular rubber or plastics, whether or no",1.415782,0.257,0.743,-0.48,0.0,348853369,63836029,Upgrade & Deepen
8528,Monitors and projectors,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",1.408776,0.23299999999999998,0.767,0.419,0.0,1205792519,641705019,Upgrade & Deepen
4822,"Bobbins, spools, cops of paper","Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened)",1.405012,0.20499999999999996,0.795,0.282,0.0,8810087,5116593,Upgrade & Deepen
4401,Fuel wood,"Fuel wood, in logs, in billets, in twigs, in faggots or in similar forms; wood in chips or particles; sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms",1.385339,0.21499999999999997,0.785,-0.329,0.0,215384945,120149267,Upgrade & Deepen
0208,Other meat,"Other meat and edible meat offal, fresh, chilled or frozen",1.378228,0.20099999999999996,0.799,0.097,0.0,12606679,19002,Upgrade & Deepen
5402,Synthetic filament yarn,"Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex",1.365962,0.236,0.764,0.002,0.0,284028790,481787672,Upgrade & Deepen
1905,Bakery products,"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty capsules of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products",1.354218,0.20999999999999996,0.79,-0.271,0.0,847500975,135792615,Upgrade & Deepen
6203,Men's suits and pants,"Men's or boys' suits, ensembles, suit-type jackets,blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear)",1.352974,0.275,0.725,-1.207,-0.0,780380686,58192131,Upgrade & Deepen
5202,Cotton waste,Cotton waste (including yarn waste and garnetted stock),1.345256,0.272,0.728,-1.8,-0.0,7975033,1971635,Upgrade & Deepen
6105,"Men's shirts, knit","Men's or boys' shirts, knitted or crocheted",1.341322,0.30500000000000005,0.695,-1.493,-0.0,149056715,18080981,Upgrade & Deepen
4003,Reclaimed rubber,"Reclaimed rubber in primary forms or in plates, sheets or strip",1.333614,0.237,0.763,0.014,0.0,6887503,6376258,Upgrade & Deepen
6110,"Sweaters, pullovers, sweatshirts etc., knit","Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, knitted or crocheted",1.319302,0.271,0.729,-1.251,0.0,948461916,49961514,Upgrade & Deepen
7902,Zinc waste and scrap,Zinc waste and scrap,1.310587,0.235,0.765,-0.897,0.0,8938051,210607,Upgrade & Deepen
4413,Densified wood,"Densified wood, in blocks, plates, strips or profile shapes",1.294436,0.22899999999999998,0.771,-0.444,0.0,7436832,1488420,Upgrade & Deepen
9507,Fishing and hunting equipment,"Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof",1.293893,0.27,0.73,-0.583,0.0,55180382,52535836,Upgrade & Deepen
3817,Mixed alkylbenzenes,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 2707 or 2902",1.291866,0.22599999999999998,0.774,0.245,0.0,34762736,28214113,Upgrade & Deepen
7312,"Wire of iron or steel, not insulated","Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",1.284738,0.237,0.763,0.28,0.0,120881048,117811329,Upgrade & Deepen
6207,Men's undergarments,"Men's or boys' singlets and other undershirts, underpants, briefs, nightshirts, pajamas, bathrobes,dressing gowns and similar articles",1.28356,0.275,0.725,-1.32,-0.0,21229525,1335573,Upgrade & Deepen
6116,"Gloves, knit","Gloves, mittens and mitts, knitted or crocheted",1.279777,0.29900000000000004,0.701,-1.006,0.0,85195986,16436688,Upgrade & Deepen
1521,Vegetable waxes and beeswax,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or colored",1.276945,0.259,0.741,-1.358,-0.0,4679746,1420401,Upgrade & Deepen
4806,Transparent paper,"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent or translucent papers, in rolls or sheets",1.259443,0.19099999999999995,0.809,1.257,0.0,31270995,16408261,Upgrade & Deepen
2618,Granulated iron or steel slag,Granulated slag (slag sand) from the manufacture or iron or steel,1.254737,0.21499999999999997,0.785,-0.004,0.0,14099335,181863,Upgrade & Deepen
9602,Worked vegetable or mineral carving material,"Worked vegetable or mineral carving material and articles of these materials; molded or carved articles of wax, of stearin, of natural gums or natural resins, of modeling pastes, and other molded or carved articles, not elsewhere specified or included;wor",1.226148,0.252,0.748,-0.24,0.0,16694940,9805206,Upgrade & Deepen
6211,Activewear,"Track suits, ski-suits and swimwear; other garments",1.219093,0.266,0.734,-1.039,0.0,219056133,18687665,Upgrade & Deepen
8533,Electrical resistors,"Electrical resistors (including rheostats and potentiometers), other than heating resistors; parts thereof",1.213097,0.18600000000000005,0.814,1.235,0.0,137993468,105637811,Upgrade & Deepen
2903,Halogenated derivatives of hydrocarbons,Halogenated derivatives of hydrocarbons,1.210834,0.19799999999999995,0.802,1.107,0.0,153368082,131505626,Upgrade & Deepen
6405,Other footwear,Other footwear,1.198954,0.248,0.752,-0.742,0.0,50876904,13601725,Upgrade & Deepen
8712,Bicycles,"Bicycles and other cycles (including delivery tricycles), not motorized:",1.196138,0.20899999999999996,0.791,0.405,0.0,108992749,74976472,Upgrade & Deepen
4110,Waste of leather,Parings and other waste of leather,1.191368,0.23099999999999998,0.769,-0.963,0.0,346875,4922226,Upgrade & Deepen
4002,Synthetic rubber,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 4001 with any product of this heading, in primary forms or in plates, sheets or strip",1.191346,0.23399999999999999,0.766,0.588,0.0,347231638,587181498,Upgrade & Deepen
6909,Ceramic wares for technical ware,"Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods",1.164218,0.18400000000000005,0.816,1.633,0.0,100499211,53652525,Upgrade & Deepen
7320,Springs of iron or steel,"Springs and leaves for springs, of iron or steel",1.158393,0.18400000000000005,0.816,0.928,0.0,106973192,77264847,Upgrade & Deepen
6210,Garments made of textile felts and nonwoven fabric,"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907",1.153796,0.251,0.749,-0.805,0.0,158738757,8879014,Upgrade & Deepen
7403,Refined copper and copper alloys,"Refined copper and copper alloys, unwrought (other than master alloys of heading 7405)",1.142551,0.253,0.747,-1.48,0.0,1149103794,721505889,Upgrade & Deepen
2105,Ice cream,"Ice cream and other edible ice, whether or not containing cocoa",1.140327,0.20899999999999996,0.791,-0.138,0.0,78019318,10910657,Upgrade & Deepen
6111,"Babies' garments, knit","Babies' garments and clothing accessories, knitted or crocheted",1.138333,0.275,0.725,-1.321,-0.0,97591739,10609106,Upgrade & Deepen
2847,Hydrogen peroxide,"Hydrogen peroxide, whether or not solidified with urea",1.133322,0.20699999999999996,0.793,0.476,0.0,13258545,18024645,Upgrade & Deepen
7109,Gold clad metals,"Base metals or silver, clad with gold, not further worked than semimanufactured",1.105273,0.22299999999999998,0.777,0.782,0.0,952931,1248006,Upgrade & Deepen
6811,Asbestos-cement or cellulose fiber-cement,"Articles of asbestos-cement, of cellulose fiber-cement or the like",1.099446,0.21999999999999997,0.78,-0.016,0.0,20353650,9103004,Upgrade & Deepen
6204,Women's suits and pants,"Women's or girls' suits, ensembles, suit-type jackets, blazers, dresses, skirts,divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear)",1.096914,0.26,0.74,-1.166,0.0,939337625,120293224,Upgrade & Deepen
2905,Acyclic alcohols,"Acyclic alcohols and their halogenated, sulfonated, nitrated or nitrosated derivatives",1.080528,0.23399999999999999,0.766,-0.434,0.0,339908575,604807013,Upgrade & Deepen
9612,Typewriter ribbons and ink pads,"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether or not on spools or in cartridges; ink pads, whether or not inked, with or without boxes",1.077007,0.21399999999999997,0.786,0.705,0.0,18011667,23245809,Upgrade & Deepen
4419,Wooden kitchenware,"Tableware and kitchenware, of wood",1.056745,0.253,0.747,-0.344,0.0,25458023,7179424,Upgrade & Deepen
3204,Synthetic organic coloring matter,"Synthetic organic coloring matter, whether or not chemically defined; preparations as specified in note 3 to this chapter based on synthetic organic coloring matter; synthetic organic products of a kind used as fluorescent brightening agents or as luminop",1.044774,0.21699999999999997,0.783,0.414,0.0,140393218,324382988,Upgrade & Deepen
7206,Iron and nonalloy steel,Iron and nonalloy steel in ingots or other primary forms (excluding iron of heading 7203),1.039989,0.23099999999999998,0.769,-0.702,0.0,7688120,1215011,Upgrade & Deepen
5407,Woven fabrics of synthetic filament yarn,"Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading 5404",1.039007,0.263,0.737,-0.131,0.0,374039503,1349017595,Upgrade & Deepen
5514,Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2,"Woven fabrics of synthetic staple fibers, containing less than 85 percent by weight of such fibers, mixed mainly or solely with cotton, of a weight exceeding 170 g/m2",1.021101,0.247,0.753,-0.738,0.0,23738929,20551348,Upgrade & Deepen
